Pubmed_id	Year	Title	Key_words	Cite_by
20976415	2010	Study of the immunoexpression of Bcl-2 by a cutaneous granular cell tumor.	[]	0
20971863	2010	Formation of isobutene from 3-hydroxy-3-methylbutyrate by diphosphomevalonate decarboxylase.	[]	13
20954985	2010	Glomerular deposition of immune complexes as a first manifestation of malignant melanoma - a case report.	[]	4
20953883	2011	Nutritional effect of oral supplement enriched in beta-hydroxy-beta-methylbutyrate, glutamine and arginine on resting metabolic rate after laparoscopic gastric bypass.	[]	4
20952276	2011	Epithelioid malignant peripheral nerve sheath tumor of the uterine corpus.	[]	5
20950740	2010	P75 nerve growth factor receptor staining is superior to S100 in identifying spindle cell and desmoplastic melanoma.	[]	8
20942615	2010	Estimating a meaningful reduction in menstrual blood loss for women with heavy menstrual bleeding.	[]	9
20940616	2011	Immunohistochemical study of 40 cases of longitudinal melanonychia.	[]	1
20922145	2010	Primary amelanotic melanoma of the cervix: case report with review of literature.	[]	5
20885286	2010	Diagnostic and prognostic role of galectin 3 expression in cutaneous melanoma.	[]	9
20881851	2010	Cellular blue nevus of the uterus: a case report and review of the literature.	[]	2
20881840	2011	Immunophenotypic heterogeneity of primary sinonasal melanoma with aberrant expression of neuroendocrine markers and calponin.	[]	6
20857835	2010	Effect of HMB supplementation on body composition, fitness, hormonal profile and muscle damage indices.	[]	6
26616085	2010	Understanding the Resonance Raman Scattering of Donor-Acceptor Complexes using Long-Range Corrected DFT.	[]	0
20829680	2010	Adult-type fibrosarcoma: A reevaluation of 163 putative cases diagnosed at a single institution over a 48-year period.	[]	31
20825079	2010	[Melanotic schwannoma of C(III) spinal root].	[]	1
20725872	2010	Effects of β-hydroxy-β-methylbutyrate treatment in different types of skeletal muscle of intact and septic rats.	[]	32
20722271	2010	Treatment of an amelanotic melanoma using radiation therapy in a lesser Madagascar hedgehog tenrec (Echinops telfairi).	[]	1
20700039	2011	Statistical analysis of the concordance of immunohistochemical stains with the final diagnosis in spitzoid neoplasms.	[]	2
20667922	2010	Lymphangioleiomyomatosis, multifocal micronodular pneumocyte hyperplasia, and clear-cell micronodules in a 39-year-old woman with tuberous sclerosis: a case report.	[]	0
20655436	2010	Effects of dietary supplementation of methionine and lysine on milk production and nitrogen utilization in dairy cows.	[]	18
20654056	2010	[Clinical and pathological features of 26 cases of conjunctival melanoma].	[]	0
20653825	2010	SOX10 immunostaining distinguishes desmoplastic melanoma from excision scar.	[]	11
20637427	2010	Inflammatory angiomyolipomas of the liver: a clinicopathologic and immunohistochemical analysis of 5 cases.	[]	8
20636800	2010	Chromosomal imbalances detected by comparative genomic hybridization provide evidence that HMB-45-negative uterine angiomyolipomas belong to the PEComa family.	[]	2
20625888	2010	Solid-phase extraction liquid chromatography-tandem mass spectrometry analytical method for the determination of 2-hydroxy-4-methoxybenzophenone and its metabolites in both human urine and semen.	[]	8
20607321	2011	HMB supplementation: clinical and athletic performance-related effects and mechanisms of action.	[]	38
20602321	2010	Fine needle aspiration biopsy with liquid-based cytology and adjunct immunohistochemistry in intraocular melanocytic tumors.	[]	1
20600581	2010	Production of proinflammatory cytokines without invocation of cytotoxic effects by an Epstein-Barr virus-infected natural killer cell line established from a patient with hypersensitivity to mosquito bites.	[]	1
20571347	2010	Multiple desmoplastic cellular neurothekeomas localized to the face of a 16-year-old boy.	[]	1
20557889	2010	Determination of hydroxylated benzophenone UV filters in sea water samples by dispersive liquid-liquid microextraction followed by gas chromatography-mass spectrometry.	[]	5
20541366	2011	β-Hydroxy-β-methylbutyrate modifies human peripheral blood mononuclear cell proliferation and cytokine production in vitro.	[]	4
20536669	2010	Pigmented poroid neoplasm mimicking nodular melanoma.	[]	0
20536668	2010	Amelanotic vulvar melanoma with intratumor histological heterogeneity.	[]	4
20536663	2010	Nestin is expressed in HMB-45 negative melanoma cells in dermal parts of nodular melanoma.	[]	5
20533113	2010	Colonic malignant melanoma, primary or metastatic? Case report.	[]	6
20523835	2009	Coexistence of amelanotic melanoma and liposarcoma.	[]	1
20518257	2010	Hepatic angiomyolipoma: a case report.	[]	0
20514682	2010	Atypical cellular unguioblastic fibroma-A rare case with more atypical histological features than previously reported.	[]	1
20508501	2010	Recurrent blue nevus of the corneoscleral limbus.	[]	2
20482674	2010	Melanoma biomarker expression in melanocytic tumor progression: a tissue microarray study.	[]	19
20482673	2010	The correlation of TRPM1 (Melastatin) mRNA expression with microphthalmia-associated transcription factor (MITF) and other melanogenesis-related proteins in normal and pathological skin, hair follicles and melanocytic nevi.	[]	9
20499220	2011	Sclerosing epithelioid fibrosarcoma - a report of two cases with cytogenetic analysis of FUS gene rearrangement by FISH technique.	[]	3
20471563	2010	Primary myxoma of the lung.	[]	1
20471562	2010	Perivascular epithelioid cell tumor of abdominal origin.	[]	3
20460233	2010	Effect of beta-hydroxy-beta-methylbutyrate on protein metabolism in bed-ridden elderly receiving tube feeding.	[]	11
20449716	2010	Clear cell tumor of the lung: surgical and immunohistochemical findings.	[]	5
20445300	2010	Nodular amelanotic melanoma.	[]	3
20437838	2010	[Angiolipoleiomyoma of the uterus. Case report and literature review].	[]	1
20429518	2010	Synthesis and structural characterization of cationic 5-hydroxy-1,3-diketonate stabilized dinuclear complexes and tetranuclear lanthanoid clusters.	[]	0
20364383	2010	Intraepidermal injection of dissociated epidermal cell suspension improves vitiligo.	[]	8
20361703	2010	[Primary ovarian malignant melanoma].	[]	0
20356686	2010	Melanotic schwannoma: a case with strong CD34 expression, with histogenetic implications.	[]	3
26190004	2010	Malignant potential of hepatic angiomyolipoma: case report and literature review.	[]	8
20339277	2010	Meningeal melanocytoma extruded from the skull of a neonate--case report.	[]	0
20306041	2010	(E)-4-hydroxy-3-methyl-but-2 enyl pyrophosphate-stimulated Vgamma9Vdelta2 T cells possess T helper type 1-promoting adjuvant activity for human monocyte-derived dendritic cells.	[]	22
20227020	2010	Vaginal Schwannoma in a case with uterine myoma.	[]	4
20223677	2010	Cellular blue nevus (CBN) lymph node metastases of the neck with no primary skin lesion: a case report and review of literature.	[]	4
20221965	2010	[Cancer-to-cancer metastasis: amelanotic melanoma into renal cell carcinoma].	[]	1
20192899	2010	Review of clinical experience with the frameless LNG-IUS for contraception and treatment of heavy menstrual bleeding.	[]	3
20185996	2010	[Epithelioid angiomyolipoma of the kidney].	[]	0
20159179	2010	A randomized prospective trial comparing the levonorgestrel-releasing intrauterine system with thermal balloon ablation for the treatment of heavy menstrual bleeding.	[]	8
20156773	2010	Prognostic significance of the hair follicle stem cell marker nestin in patients with malignant melanoma.	[]	8
20142539	2010	Immunohistochemical studies of conjunctival nevi and melanomas.	[]	8
20140188	2010	Genomic hotspots for adaptation: the population genetics of Müllerian mimicry in the Heliconius melpomene clade.	[]	52
20139753	2010	Primary cutaneous PEComa.	[]	3
20139058	2009	Perivascular epithelioid cell tumor (PEComa) of the uterus with aggressive behavior at presentation.	[]	5
20131508	2009	[Monophasic angiomyolipoma (PEComa) of the liver].	[]	3
20119592	2010	A case of hypersensitivity to mosquito bite associated with Epstein-barr viral infection and natural killer cell lymphocytosis.	[]	6
20100275	2010	Immunostaining in Mohs micrographic surgery: a review.	[]	9
20098807	2009	[Pulmonary lymphangioleiomyomatosis: report of one case].	[]	0
20098296	2010	Expression of Sox-9 in metastatic melanoma--a potential diagnostic pitfall.	[]	8
20096441	2010	Primary gastrointestinal stromal tumor of the liver with PDGFRA gene mutation.	[]	7
20092740	2009	[A clinicopathologic study of hepatic angiomyolipoma].	[]	0
20072045	2010	Exercise-induced muscle damage is not attenuated by beta-hydroxy-beta-methylbutyrate and alpha-ketoisocaproic acid supplementation.	[]	8
20066546	2010	Malignant melanoma of the anorectum--a rare entity.	[]	6
20059924	2010	Short communication: transport of 2-hydroxy-4-methyl-thio-butanoic isopropyl ester by rumen epithelium in vitro.	[]	2
21537371	2010	Sequential acral lentiginous melanomas of the foot.	[]	1
21403900	2010	Preferential Th1 cytokine profile of phosphoantigen-stimulated human Vγ9Vδ2 T cells.	[]	10
21373386	2010	Hepatocellular carcinoma with foamy histiocyte-like appearance: a deceptively clear cell carcinoma appearing variant.	[]	2
20035295	2009	Malignant amelanotic melanoma of the pleura without primary skin lesion:an autopsy case report.	[]	5
20025639	2009	Malignant peripheral nerve sheath tumor of the uterine cervix expressing both S-100 protein and HMB-45.	[]	6
20010403	2010	Melanotic neuroectodermal tumor of infancy presenting in the subcutaneous soft tissue of the thigh.	[]	5
20009396	2009	Perivascular epithelioid cell tumor (PEComa) of the liver diagnosed by contrast-enhanced ultrasonography.	[]	13
19961525	2009	Slow growing flat-type primary malignant melanoma of the esophagus treated with cap-assisted EMR.	[]	6
19961256	2009	Pigmented perivascular epithelioid cell tumor of the kidney.	[]	4
19952933	2010	Paget disease of the vulva: a histologic study of 56 cases correlating pathologic features and disease course.	[]	13
19934113	2010	Feline acute intermittent porphyria: a phenocopy masquerading as an erythropoietic porphyria due to dominant and recessive hydroxymethylbilane synthase mutations.	[]	10
19930994	2009	S100, HMB-45, and Melan-A negative primary melanoma.	[]	6
19924731	2010	On the use of N-dicyclopropylmethyl aspartyl-glycine synthone for backbone amide protection.	[]	1
19898974	2010	Large-cell neuroendocrine carcinoma of the ampulla of Vater.	[]	4
19864103	2010	Diffuse primary malignant melanoma of the upper gastrointestinal tract.	[]	8
19861948	2010	AAV8-mediated gene therapy prevents induced biochemical attacks of acute intermittent porphyria and improves neuromotor function.	[]	18
19853512	2009	Monocytes and gammadelta T cells: close encounters in microbial infection.	[]	21
19851128	2009	Blue nevi and related lesions: a review highlighting atypical and newly described variants, distinguishing features and diagnostic pitfalls.	[]	18
19821278	2009	Endometrial resection / ablation techniques for heavy menstrual bleeding.	[]	11
19820792	2009	Fine needle aspiration biopsy to reestablish cell culture in an animal model of uveal melanoma.	[]	0
19819606	2010	Limited role of multi-attribute utility scale and SF-36 in predicting management outcome of heavy menstrual bleeding.	[]	4
19809568	2009	Clear cell carcinoma of the pancreas--a case report and review of the literature.	[]	3
19807822	2010	Histopathology and immunohistochemistry of depigmented lesions in lupus erythematosus.	[]	1
19805970	2009	Leiomyosarcoma of the renal pelvis.	[]	3
19805925	2009	Effects of shift work and intermittent noise exposure on hearing: mechanisms and prophylactic potential.	[]	1
19800968	2010	Site-specific hypochlorous acid-induced oxidation of recombinant human myoglobin affects specific amino acid residues and the rate of cytochrome b5-mediated heme reduction.	[]	5
19788056	2009	Primary pineal melanoma with leptomeningeal spreading: case report and review of the literature.	[]	4
19784736	2009	Primary perivascular epithelioid cell tumor (PEComa) of the liver: report of a case.	[]	8
19780621	2009	Ruthenium(II) arene anticancer complexes with redox-active diamine ligands.	[]	7
19775345	2009	Secondary breast cancer: a 5-year population-based study with review of the literature.	[]	23
19766412	2009	The knowns and unknowns of human milk banking.	[]	11
19697728	2009	Fine needle aspiration cytology of a primary malignant peripheral nerve sheath tumor arising in the parotid gland: a case report.	[]	0
19693523	2010	Hemoglobin levels predict quality of life in women with heavy menstrual bleeding.	[]	9
19670873	2009	Hydrogen/deuterium exchange mass spectrometry with top-down electron capture dissociation for characterizing structural transitions of a 17 kDa protein.	[]	55
19667333	2009	Immunohistochemical studies of atypical conjunctival melanocytic nevi.	[]	3
19653733	2009	Lymph node melanosis in a patient with metastatic melanoma of unknown primary.	[]	2
19636274	2009	NK/T-cell lymphoma in a child with hypersensitivity to mosquito bites.	[]	3
19615812	2009	Feasibility of endometrial assessment after thermal ablation.	[]	4
19609335	2009	[Primary esophageal melanoma].	[]	1
19606011	2009	Perivascular epithelioid cell tumor with SFPQ/PSF-TFE3 gene fusion in a patient with advanced neuroblastoma.	[]	30
19596664	2009	Unusual appearance of perirenal fibrosis in renal cell carcinoma simulating a tumour.	[]	1
19594767	2010	Spitz naevus is rare in Korea.	[]	1
19588830	2009	[Lymphangiomyomatosis pathologically diagnosed by surgery for pneumothorax].	[]	0
19575870	2009	[Clinicopathological study of 5 cases of proximal-type epithelioid sarcoma].	[]	0
19566728	2009	Parameter estimation and actuator characteristics of hybrid magnetic bearings for axial flow blood pump applications.	[]	0
19542912	2009	Immunohistochemical expression of S100A6 in cellular neurothekeoma: clinicopathologic and immunohistochemical analysis of 31 cases.	[]	5
19515051	2009	Myoepithelioma with melanocytic colonization (melanocytic myoepithelioma): a case report.	[]	0
19515048	2009	Clear cell myoepithelial carcinoma of the skin. A case report.	[]	2
19499253	2009	Synthesis, characterization, and reaction pathways for the formation of a GMP adduct of a cytotoxic thiocyanato ruthenium arene complex.	[]	0
19486065	2009	Malignant amelanotic melanoma developing from an intradermal naevus in a patient with oculocutaneous albinism.	[]	1
19480261	2009	A case of HMB45-negative perivascular epithelioid cell tumor (PEComa) of the uterine corpus: a possible diagnostic application of molecular-cytogenetic analysis.	[]	2
19479075	2009	Highly active microbial phosphoantigen induces rapid yet sustained MEK/Erk- and PI-3K/Akt-mediated signal transduction in anti-tumor human gammadelta T-cells.	[]	18
19409723	2009	Perivascular epithelioid cell tumors of the laryngopharynx: three case reports and literature review.	[]	5
19408094	2009	A case of a heavily pigmented orbital melanocytoma.	[]	1
19404720	2009	Mechanism of attenuation by beta-hydroxy-beta-methylbutyrate of muscle protein degradation induced by lipopolysaccharide.	[]	19
19403547	2010	Distinctive morphology of renal cell carcinomas in tuberous sclerosis.	[]	3
19400180	2009	The Dcpm protecting group is a useful alternative to the Hmb residue.	[]	0
19399284	2009	Perivascular epithelioid cell tumor (PEComa) of abdominal cavity from falciform ligament: a case report.	[]	2
19387396	2009	Effects of nine weeks of beta-hydroxy-beta- methylbutyrate supplementation on strength and body composition in resistance trained men.	[]	22
19387395	2009	Effects of beta-hydroxy-beta-methylbutyrate supplementation during resistance training on strength, body composition, and muscle damage in trained and untrained young men: a meta-analysis.	[]	12
19369012	2010	Sarcomatoid carcinoma of the adrenal gland: A case report and review of literature.	[]	14
19366072	2009	Acute abdomen as an unusual presentation of hepatic PEComa. A case report.	[]	11
19362750	2009	Atypical histologic and immunohistochemical findings in melanocytic nevi after liquid nitrogen cryotherapy.	[]	3
19361321	2009	Lymphangioleiomyomatosis: a case report.	[]	1
19346975	2009	Effects of amino acids supplement on physiological adaptations to resistance training.	[]	23
19346082	2009	Adenoma of the non-pigmented ciliary epithelium: a rare intraocular tumor with unusual immunohistochemical findings.	[]	4
19344871	2009	The efficacy of two immunostimulants against Flavobacterium columnare infection in juvenile rainbow trout (Oncorhynchus mykiss).	[]	6
19342438	2009	Modeling oxygenation in venous blood and skeletal muscle in response to exercise using near-infrared spectroscopy.	[]	14
19341433	2010	Granular cell atypical fibroxanthoma:   case report and review of the literature.	[]	2
19332918	2009	Primary pleomorphic sarcoma of the ovary with rhabdomyosarcomatous differentiation.	[]	0
19317272	2009	Amelanotic malignant melanoma of the uterine cervix with ten-year follow-up.	[]	0
19278436	2009	Squamomelanocytic tumor: a new case of a unique biphenotypic neoplasm of uncertain biological potential.	[]	3
19254138	2009	Multifocal melanoacanthoma of the gingiva and hard palate.	[]	5
19241851	2008	[Prognostic significance of some markers in cutaneous melanoma treated with different therapeutic modalities].	[]	0
19231929	2009	Cerebral tumor with extensive rhabdoid features and a favorable prognosis.	[]	0
19229322	2009	A rapid crosstalk of human gammadelta T cells and monocytes drives the acute inflammation in bacterial infections.	[]	55
19211028	2009	Beta-hydroxy-beta-methylbutyrate (HMB) stimulates myogenic cell proliferation, differentiation and survival via the MAPK/ERK and PI3K/Akt pathways.	[]	60
19198226	2009	[Epithelioid angiomyolipoma of the kidney].	[]	0
19193206	2009	Acute and timing effects of beta-hydroxy-beta-methylbutyrate (HMB) on indirect markers of skeletal muscle damage.	[]	13
19164608	2009	Year-long changes in protein metabolism in elderly men and women supplemented with a nutrition cocktail of beta-hydroxy-beta-methylbutyrate (HMB), L-arginine, and L-lysine.	[]	26
19158196	2009	Cortisol inactivation by 11beta-hydroxysteroid dehydrogenase-2 may enhance endometrial angiogenesis via reduced thrombospondin-1 in heavy menstruation.	[]	22
19153344	2009	Relation between animal-type melanoma and reduced nuclear expression of glutathione S-transferase pi.	[]	5
19151383	2009	Intraocular lymphangiogenesis in malignant melanomas of the ciliary body with extraocular extension.	[]	9
19124450	2010	Clinicopathologic analysis of 4 perivascular epithelioid cell tumors (PEComas) of the gastrointestinal tract.	[]	12
21904573	2009	Pulmonary lymphangioleiomyomatosis: unusual manifestations of multiple large pulmonary nodules with retroperitoneal lymph node involvement mimicking metastatic malignancy.	[]	0
20740142	2009	Amelanotic Anorectal Malignant Melanoma: Case Report with Immunohistochemical Study and Literature Review.	[]	3
19083450	2008	Beta-hydroxy-beta-methylbutyrate supplementation reduces tumor growth and tumor cell proliferation ex vivo and prevents cachexia in Walker 256 tumor-bearing rats by modifying nuclear factor-kappaB expression.	[]	8
19079656	2009	Pleomorphic lymphoepithelioma-like carcinoma of the urinary bladder.	[]	4
19068464	2008	[Reactivity of five different antibodies with benign and malignant melanocytic lesions].	[]	0
19056452	2009	Effect of beta-hydroxy-beta-methylbutyrate (HMB) on protein metabolism in whole body and in selected tissues.	[]	28
19053929	2008	Synchronous metastatic melanoma presenting as gingival and facial swelling: a case report and review of the literature.	[]	1
19048913	2008	[Pulmonary lymphangiomyomatosis diagnosed by video-assisted thoracic surgery; report of a case].	[]	0
27303202	2008	A Case of Pigmented Mammary Paget's Disease.	[]	0
19038840	2008	Life-space and cognitive decline in a community-based sample of African American and Caucasian older adults.	[]	49
19036492	2009	Hysteroscopic myomectomy for menorrhagia using Versascope bipolar system: efficacy and prognostic factors at a minimum of one year follow up.	[]	4
19033941	2008	Volar melanotic macules in a gardener: a case report and review of the literature.	[]	2
18995203	2008	Epithelioid smooth muscle tumors of the uterus do not express CD1a: a potential immunohistochemical adjunct in their distinction from uterine perivascular epithelioid cell tumors.	[]	1
18975382	2009	Acanthoscurrin fragment 101-132: total synthesis at 60 degrees C of a novel difficult sequence.	[]	2
18973924	2009	Lymphatic differentiation in renal angiomyolipomas.	[]	2
18971788	2008	Unusual presentation of metastatic amelanotic melanoma of unknown primary origin as a solitary breast lump.	[]	4
18970560	2006	Flow-injection turbidimetric determination of homatropine methylbromide in pharmaceutical formulations using silicotungstic acid as precipitant reagent.	[]	0
18950605	2008	Bed nucleus of the stria terminalis alpha(1)-adrenoceptor modulates baroreflex cardiac component in unanesthetized rats.	[]	4
18854427	2008	Attenuation of depression of muscle protein synthesis induced by lipopolysaccharide, tumor necrosis factor, and angiotensin II by beta-hydroxy-beta-methylbutyrate.	[]	30
18841824	2008	Desmoplastic spitz nevus: report of a case and review of the literature.	[]	2
18840762	2008	Mechanism of attenuation of muscle protein degradation induced by tumor necrosis factor-alpha and angiotensin II by beta-hydroxy-beta-methylbutyrate.	[]	31
18839327	2009	The use of the Ki-67 marker in the pathological diagnosis of the epithelioid variant of renal angiomyolipoma.	[]	11
18836939	2008	Orbital melanocytoma.	[]	4
18820101	2008	Malignant perivascular epithelioid cell tumour of the fibula: a report and a short review of bone perivascular epithelioid cell tumour.	[]	4
18805523	2008	Bilateral uterine artery ligation via minilaparotomy for heavy menstrual bleeding.	[]	0
18801088	2008	Angiomyolipoma with epithelial cysts of the kidney in a man.	[]	7
18794169	2010	Ovarian malignant melanoma: a clinicopathologic study of 5 cases.	[]	4
18756609	2008	Primary malignant melanoma of the liver: a case report.	[]	12
18753958	2008	Primary uterine cervix melanoma resembling malignant peripheral nerve sheath tumor: a case report.	[]	4
18723294	2008	Malignant angiomyolipoma in the liver: a case report with pathological and molecular analysis.	[]	26
18705200	2008	[Pelvic PEcoma of the broad ligament with lymph node metastasis: case report and bibliographic review].	[]	2
18700848	2009	Effect of β-hydroxy-β-methylbutyrate (HMB) administration on volumetric bone mineral density, and morphometric and mechanical properties of tibia in male turkeys.	[]	7
18699800	2008	Clinicopathological analysis of multifocal micronodular pneumocyte hyperplasia associated with tuberous sclerosis in Japan.	[]	8
18697713	2008	Pathologic examination of sentinel lymph nodes from melanoma patients.	[]	11
18686525	2008	[Cutaneous angiolipoleiomyoma: a case report and literature review].	[]	0
18686524	2008	Renal epithelioid angiomyolipoma: a case report and literature review.	[]	0
18684030	2008	Expression of melanoma antigens in epithelioid gastrointestinal stromal tumors: a potential diagnostic pitfall.	[]	1
18677391	2008	[Pathological characteristics mixed epithelial and stromal tumor of kidney].	[]	0
18649756	2008	[Primary cutaneous T-cell lymphoma of the penis complicated by Fournier gangrene: a case report].	[]	2
18620999	2008	Angiomyolipoma of the anterior mediastinum.	[]	7
18608824	2008	Discussions about self-obtained samples for HPV testing as an alternative for cervical cancer prevention.	[]	14
18565182	2008	Tumour malignancy loss and cell differentiation are associated with induction of gef gene in human melanoma cells.	[]	3
18547741	2008	Malignant epithelioid angiomyolipoma of the kidney in a patient with tuberous sclerosis: an autopsy case report with p53 gene mutation analysis.	[]	11
18546859	2008	[Myolipoma arising from the renal capsule: a case report].	[]	1
18544054	2008	Smooth muscle hamartoma associated with a congenital pattern melanocytic nevus, a case report and review of the literature.	[]	1
18535095	2008	Multifocal micronodular pneumocyte hyperplasia associated with tuberous sclerosis: differentiation from multiple atypical adenomatous hyperplasia.	[]	6
18528747	2009	Effects of 2-hydroxy-4-methylthiobutyrate on portal plasma flow and net portal appearance of amino acids in piglets.	[]	5
18528274	2008	Uterine perivascular epithelioid cell tumor coexisting with pulmonary lymphangioleiomyomatosis and renal angiomyolipoma: a case report.	[]	1
18522883	2008	Clinical features of hepatic angiomyolipoma.	[]	10
18522686	2009	Dietary β-hydroxy-β-methylbutyrate supplementation influences performance differently after immunization in broiler chickens.	[]	3
18519770	2008	Human high molecular weight-melanoma-associated antigen: utility for detection of metastatic melanoma in sentinel lymph nodes.	[]	19
18516533	2008	Hepatic angiomyolipoma: a retrospective study of 25 cases.	[]	9
18516330	2008	Amelanotic vulvar melanoma: case report and review of the literature.	[]	3
18505485	1998	Uric acid photo-oxidation assay: in vitro comparison of sunscreening agents.	[]	0
18499690	2008	Multifocal PEComa (PEComatosis) of the female genital tract associated with endometriosis, diffuse adenomyosis, and endometrial atypical hyperplasia.	[]	7
18498266	2008	Dermal squamomelano-cytic tumor: neoplasm of uncertain biological potential.	[]	1
18495211	2008	KBA.62: a useful marker for primary and metastatic melanomas.	[]	4
18490141	2008	3-Hydroxy-3-methylbutyrate administration diminishes fundectomy-induced osteopenia of the lumbar spine in pigs.	[]	5
18489645	2008	Chromophobe renal cell carcinoma and 'capsulomas' with acquired cystic disease of the kidney in a long-term hemodialysis patient.	[]	2
18474458	2008	Immunohistochemical study before and after narrow band (311 nm) UVB treatment in vitiligo.	[]	2
18448226	2008	Toxicokinetics and metabolisms of benzophenone-type UV filters in rats.	[]	11
18429830	2008	Sclerosing variant of epithelioid angiomyolipoma.	[]	2
18422977	2008	Extramammary Paget's disease presenting as alopecia neoplastica.	[]	3
18422974	2008	Distribution of muscarinic receptor subtype M3 in melanomas and their metastases.	[]	7
18422973	2008	Primary cutaneous Langerhans cell sarcoma without Birbeck granules: indeterminate cell sarcoma?	[]	6
18418088	2008	Perivascular epithelioid cell tumor (PEComa) of the uterus: an outcome-based clinicopathologic analysis of 41 reported cases.	[]	21
18410270	2008	Malignant non-teratoid medulloepithelioma of ciliary body with retinoblastic differentiation: a case report and review of literature.	[]	3
18399807	2008	Immunohistochemical characteristics of melanoma.	[]	123
18391749	2008	Malignant hepatic angiomyolipoma: report of a case and review of literature.	[]	28
18376801	2006	"Clear cell ""sugar"" tumour of the lung: a case report."	[]	0
18339989	2008	The effect of several organic acids on phytate phosphorus hydrolysis in broiler chicks.	[]	4
18333896	2008	Ber-EP4 enhances the differential diagnostic accuracy of cytokeratin 7 in pagetoid cutaneous neoplasms.	[]	4
18312434	2008	Expression patterns of MITF during human cutaneous embryogenesis: evidence for bulge epithelial expression and persistence of dermal melanoblasts.	[]	11
18297464	2008	Pulmonary lymphangioleiomyomatosis with concomitant tuberous sclerosis complex diagnosed by video-assisted thoracoscopic surgery.	[]	1
18293016	2008	A randomized, double-blind, placebo-controlled trial of a beta-hydroxyl beta-methyl butyrate, glutamine, and arginine mixture for the treatment of cancer cachexia (RTOG 0122).	[]	27
18277881	2008	Primary cutaneous PEComa: distinctive clear cell lesions of skin.	[]	6
18269463	2008	A case of testicular angiomyolipoma.	[]	1
18263656	2008	Neonatal programming of skeletal development in sheep is mediated by somatotrophic axis function.	[]	9
18253983	2008	Cyclical progestogens for heavy menstrual bleeding.	[]	12
18251780	2008	CD1a expression in PEComas.	[]	4
18232597	2007	Leptomeningeal melanoma of unknown primary site: two cases with an atypical presentation of acute meningitis.	[]	0
18228523	2008	PNL2 melanocytic marker in immunohistochemical evaluation of primary mucosal melanoma of the head and neck.	[]	5
18223554	2008	Sentinel node in melanoma patients: triple negativity with routine techniques and PCR as positive prognostic factor for survival.	[]	3
18223480	2008	Sclerosing PEComa: clinicopathologic analysis of a distinctive variant with a predilection for the retroperitoneum.	[]	19
18220048	2007	[Simultaneous determination of 9 ultraviolet absorbers in cosmetics by high-performance liquid chromatography].	[]	0
18213505	2009	Perivascular epithelioid cell tumor of the retroperitoneum in a young woman resulting in an abdominal chyloma.	[]	2
18203778	2008	PEComa: another member of the MiT tumor family?	[]	13
18190715	2008	Melanotic medullary carcinoma of thyroid--report of a rare case with brief review of literature.	[]	11
18190453	2008	Cellular neurothekeoma with melanocytosis.	[]	0
18190443	2008	Acral myxoinflammatory fibroblastic sarcomas: are they all low-grade neoplasms?	[]	13
18185459	2007	[PEComa of soft tissue: report of an articular case].	[]	0
18184420	2007	Primary hepatic clear cell myomelanocytic tumor. Case report and review of the literature.	[]	3
18181591	2008	Solvent and spectral effects in the ultrafast charge recombination dynamics of excited donor-acceptor complexes.	[]	0
18174263	2008	Vogt-Koyanagi-Harada disease and vitiligo: where does the illness begin?	[]	3
18173841	2008	Effects of beta-hydroxy-beta-methylbutyrate (HMB) on exercise performance and body composition across varying levels of age, sex, and training experience: A review.	[]	53
21327177	2008	Amelanotic esophageal malignant melanoma: case report and short review of the literature.	[]	9
18156981	2008	"""Malignant"" uterine perivascular epithelioid cell tumor, pelvic lymph node lymphangioleiomyomatosis, and gynecological pecomatosis in a patient with tuberous sclerosis: a case report and review of the literature."	[]	8
18091385	2007	Expression of immunohistochemical markers in primary and metastatic malignant melanoma: a comparative study in 70 patients using a tissue microarray technique.	[]	9
18075762	2008	Radiculopathy due to malignant melanoma in the sacrum with unknown primary site.	[]	3
18072086	2008	Melanocyte localization and distribution in human cholesteatoma.	[]	1
18053181	2007	Malignant perivascular epithelioid cell tumor (PEComa) of the uterus with late renal and pulmonary metastases: a case report with review of the literature.	[]	21
17997740	2007	Cutaneous melanocytoneuroma: the first case of a distinctive intraneural tumor with dual nerve sheath and melanocytic differentiation.	[]	1
18032954	2007	Melanoma associated with a dysplastic nevus: report of two cases with unusual sebocyte-like melanocytes in the nevus part of the lesion.	[]	0
18022714	2009	Pericardial PEComa: echocardiographic features.	[]	3
18004775	2008	Human uroporphyrinogen III synthase: NMR-based mapping of the active site.	[]	8
18003154	2007	The effect of pre-polymeric solution and subsequent encapsulation in hydrogel membranes on the stability and biological activity of horse myoglobins.	[]	0
18001419	2007	Pilonidal sinus associated with cellular blue nevus. A previously unrecognized association.	[]	2
17990912	2008	Unusual primary ocular neoplasm in a child: leiomyosarcoma of the ciliary body.	[]	0
17965534	2007	Case of rectal malignant melanoma showing immunohistochemical variability in a tumor.	[]	2
17954584	2007	The effects of in ovo feeding arginine, beta-hydroxy-beta-methyl-butyrate, and protein on jejunal digestive and absorptive activity in embryonic and neonatal turkey poults.	[]	12
17943741	2007	Nonsteroidal anti-inflammatory drugs for heavy menstrual bleeding.	[]	9
17922587	2007	Best practices in diagnostic immunohistochemistry: pleomorphic cutaneous spindle cell tumors.	[]	8
17895778	2007	Neoplasms of the perivascular epithelioid cell involving the abdomen and the pelvis: cross-sectional imaging findings.	[]	16
